Ejercicio|Sociedad|Fecha de documento SAP|CAR SUNAT SAP|CAR SUNAT Archivo|Mensaje|
2026|1007|05.06.2026|2053799558101F8070000001717|2053799558101F8070000001717|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010209|2053799558103B8050000010209| Diferencia en monto PEN - 3.19 con respecto al archivo.|
2026|1007|05.06.2026|2053799558103B8070000025327|2053799558103B8070000025327|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025328|2053799558103B8070000025328|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025329|2053799558103B8070000025329|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025330|2053799558103B8070000025330|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025331|2053799558103B8070000025331|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025332|2053799558103B8070000025332|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025333|2053799558103B8070000025333|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025334|2053799558103B8070000025334|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025335|2053799558103B8070000025335|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025336|2053799558103B8070000025336|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025337|2053799558103B8070000025337|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025338|2053799558103B8070000025338|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010210|2053799558103B8050000010210|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025339|2053799558103B8070000025339|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025340|2053799558103B8070000025340|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025341|2053799558103B8070000025341|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025342|2053799558103B8070000025342|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025343|2053799558103B8070000025343|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025344|2053799558103B8070000025344|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025345|2053799558103B8070000025345|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010211|2053799558103B8050000010211|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025346|2053799558103B8070000025346|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010226|2053799558103B8050000010226|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025353|2053799558103B8070000025353|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025354|2053799558103B8070000025354|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025355|2053799558103B8070000025355|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010227|2053799558103B8050000010227|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010228|2053799558103B8050000010228|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025356|2053799558103B8070000025356|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010229|2053799558103B8050000010229|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025357|2053799558103B8070000025357|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025358|2053799558103B8070000025358|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010230|2053799558103B8050000010230|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010231|2053799558103B8050000010231|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010232|2053799558103B8050000010232|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010233|2053799558103B8050000010233|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010234|2053799558103B8050000010234|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010235|2053799558103B8050000010235|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010236|2053799558103B8050000010236|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025359|2053799558103B8070000025359|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010237|2053799558103B8050000010237|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010238|2053799558103B8050000010238|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010239|2053799558103B8050000010239|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025360|2053799558103B8070000025360|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010240|2053799558103B8050000010240|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025361|2053799558103B8070000025361|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010241|2053799558103B8050000010241| Diferencia en monto PEN - 95.5 con respecto al archivo.|
2026|1007|05.06.2026|2053799558103B8050000010242|2053799558103B8050000010242|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024370|2053799558103B8060000024370|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025362|2053799558103B8070000025362|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025363|2053799558103B8070000025363|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024371|2053799558103B8060000024371|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024372|2053799558103B8060000024372|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024373|2053799558103B8060000024373|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024374|2053799558103B8060000024374|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024375|2053799558103B8060000024375|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024376|2053799558103B8060000024376|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024377|2053799558103B8060000024377|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024378|2053799558103B8060000024378|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024379|2053799558103B8060000024379|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024380|2053799558103B8060000024380|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024381|2053799558103B8060000024381|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024382|2053799558103B8060000024382|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025364|2053799558103B8070000025364|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024383|2053799558103B8060000024383| Diferencia en monto PEN - 11.51 con respecto al archivo.|
2026|1007|05.06.2026|2053799558103B8060000024384|2053799558103B8060000024384|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024385|2053799558103B8060000024385|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025365|2053799558103B8070000025365|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024386|2053799558103B8060000024386|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025366|2053799558103B8070000025366|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025367|2053799558103B8070000025367|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025368|2053799558103B8070000025368|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025369|2053799558103B8070000025369|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024387|2053799558103B8060000024387|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025370|2053799558103B8070000025370|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025371|2053799558103B8070000025371|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024388|2053799558103B8060000024388|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025372|2053799558103B8070000025372|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025373|2053799558103B8070000025373|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025374|2053799558103B8070000025374|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025375|2053799558103B8070000025375|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024389|2053799558103B8060000024389|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024390|2053799558103B8060000024390| Diferencia en monto PEN - 3.19 con respecto al archivo.|
2026|1007|05.06.2026|2053799558103B8070000025376|2053799558103B8070000025376|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025377|2053799558103B8070000025377|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024391|2053799558103B8060000024391|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025378|2053799558103B8070000025378|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024392|2053799558103B8060000024392|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024393|2053799558103B8060000024393|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024394|2053799558103B8060000024394|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024395|2053799558103B8060000024395|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024396|2053799558103B8060000024396|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025379|2053799558103B8070000025379|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024397|2053799558103B8060000024397|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025380|2053799558103B8070000025380|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025381|2053799558103B8070000025381|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024398|2053799558103B8060000024398|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025382|2053799558103B8070000025382|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025383|2053799558103B8070000025383|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025384|2053799558103B8070000025384|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024399|2053799558103B8060000024399|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025385|2053799558103B8070000025385|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024400|2053799558103B8060000024400|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025386|2053799558103B8070000025386|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025387|2053799558103B8070000025387|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025388|2053799558103B8070000025388|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024401|2053799558103B8060000024401|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024402|2053799558103B8060000024402|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025389|2053799558103B8070000025389|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024403|2053799558103B8060000024403|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024404|2053799558103B8060000024404|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024405|2053799558103B8060000024405|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024406|2053799558103B8060000024406|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025390|2053799558103B8070000025390|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025391|2053799558103B8070000025391|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025392|2053799558103B8070000025392|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024407|2053799558103B8060000024407|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024408|2053799558103B8060000024408|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025393|2053799558103B8070000025393|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024409|2053799558103B8060000024409|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024410|2053799558103B8060000024410|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024411|2053799558103B8060000024411|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024412|2053799558103B8060000024412|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024413|2053799558103B8060000024413|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024414|2053799558103B8060000024414|Registro OK.|
2026|1007|05.06.2026|2053799558103B8060000024415|2053799558103B8060000024415| Diferencia en monto PEN - 0.68 con respecto al archivo.|
2026|1007|05.06.2026|2053799558103B8060000024416|2053799558103B8060000024416|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010225|2053799558103B8050000010225|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010224|2053799558103B8050000010224|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025352|2053799558103B8070000025352|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010223|2053799558103B8050000010223|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025351|2053799558103B8070000025351|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010222|2053799558103B8050000010222|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010221|2053799558103B8050000010221|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010220|2053799558103B8050000010220|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010219|2053799558103B8050000010219|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010218|2053799558103B8050000010218|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010217|2053799558103B8050000010217|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010216|2053799558103B8050000010216|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010215|2053799558103B8050000010215|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025350|2053799558103B8070000025350|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010214|2053799558103B8050000010214|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010213|2053799558103B8050000010213|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025349|2053799558103B8070000025349|Registro OK.|
2026|1007|05.06.2026|2053799558103B8050000010212|2053799558103B8050000010212|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025348|2053799558103B8070000025348|Registro OK.|
2026|1007|05.06.2026|2053799558103B8070000025347|2053799558103B8070000025347|Registro OK.|
2026|1007|06.06.2026|2053799558101F8070000001722|2053799558101F8070000001722|Registro OK.|
2026|1007|06.06.2026|2053799558101F8070000001723|2053799558101F8070000001723|Registro OK.|
2026|1007|06.06.2026|2053799558101F8070000001724|2053799558101F8070000001724|Registro OK.|
2026|1007|06.06.2026|2053799558101F8060000001996|2053799558101F8060000001996|Registro OK.|
2026|1007|06.06.2026|2053799558101F8060000001997|2053799558101F8060000001997|Registro OK.|
2026|1007|06.06.2026|2053799558101F8060000001998|2053799558101F8060000001998|Registro OK.|
2026|1007|06.06.2026|2053799558101F8070000001726|2053799558101F8070000001726|Registro OK.|
2026|1007|06.06.2026|2053799558101F8070000001727|2053799558101F8070000001727|Registro OK.|
2026|1007|06.06.2026|2053799558101F8060000001999|2053799558101F8060000001999|Registro OK.|
2026|1007|06.06.2026|2053799558101F8060000002000|2053799558101F8060000002000|Registro OK.|
2026|1007|06.06.2026|2053799558101F8060000002001|2053799558101F8060000002001|Registro OK.|
2026|1007|06.06.2026|2053799558101F8070000001725|2053799558101F8070000001725|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025394|2053799558103B8070000025394|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025395|2053799558103B8070000025395|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025396|2053799558103B8070000025396|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025397|2053799558103B8070000025397|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025398|2053799558103B8070000025398|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025399|2053799558103B8070000025399|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010243|2053799558103B8050000010243|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010244|2053799558103B8050000010244|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025400|2053799558103B8070000025400|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025401|2053799558103B8070000025401|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010245|2053799558103B8050000010245| Diferencia en monto PEN - 5.38 con respecto al archivo.|
2026|1007|06.06.2026|2053799558103B8070000025402|2053799558103B8070000025402|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025403|2053799558103B8070000025403|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010246|2053799558103B8050000010246|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025404|2053799558103B8070000025404|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010247|2053799558103B8050000010247|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010248|2053799558103B8050000010248|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010249|2053799558103B8050000010249|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025405|2053799558103B8070000025405|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010250|2053799558103B8050000010250|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025406|2053799558103B8070000025406|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025407|2053799558103B8070000025407|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025408|2053799558103B8070000025408|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025409|2053799558103B8070000025409|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025410|2053799558103B8070000025410|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025411|2053799558103B8070000025411|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010251|2053799558103B8050000010251|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025412|2053799558103B8070000025412|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025413|2053799558103B8070000025413|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025414|2053799558103B8070000025414|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025415|2053799558103B8070000025415|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025416|2053799558103B8070000025416|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025417|2053799558103B8070000025417|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025418|2053799558103B8070000025418|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010252|2053799558103B8050000010252|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010253|2053799558103B8050000010253|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025419|2053799558103B8070000025419|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025420|2053799558103B8070000025420|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025421|2053799558103B8070000025421|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025422|2053799558103B8070000025422|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010254|2053799558103B8050000010254|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025423|2053799558103B8070000025423|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010255|2053799558103B8050000010255|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010256|2053799558103B8050000010256|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010257|2053799558103B8050000010257|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025424|2053799558103B8070000025424|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010258|2053799558103B8050000010258|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010259|2053799558103B8050000010259|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025425|2053799558103B8070000025425|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025451|2053799558103B8070000025451|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010268|2053799558103B8050000010268|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010269|2053799558103B8050000010269|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010270|2053799558103B8050000010270|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010271|2053799558103B8050000010271|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025452|2053799558103B8070000025452|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010272|2053799558103B8050000010272|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010273|2053799558103B8050000010273|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025453|2053799558103B8070000025453|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025454|2053799558103B8070000025454|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024417|2053799558103B8060000024417|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025455|2053799558103B8070000025455|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025456|2053799558103B8070000025456|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024418|2053799558103B8060000024418|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024419|2053799558103B8060000024419|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024420|2053799558103B8060000024420|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024421|2053799558103B8060000024421|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024422|2053799558103B8060000024422|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025457|2053799558103B8070000025457|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024423|2053799558103B8060000024423|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024424|2053799558103B8060000024424|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024425|2053799558103B8060000024425|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024426|2053799558103B8060000024426|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024427|2053799558103B8060000024427|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025458|2053799558103B8070000025458|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024428|2053799558103B8060000024428|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024429|2053799558103B8060000024429|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024430|2053799558103B8060000024430|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025459|2053799558103B8070000025459|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024431|2053799558103B8060000024431|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024432|2053799558103B8060000024432|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024433|2053799558103B8060000024433|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024434|2053799558103B8060000024434|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025460|2053799558103B8070000025460|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024435|2053799558103B8060000024435|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024436|2053799558103B8060000024436|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025461|2053799558103B8070000025461|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025462|2053799558103B8070000025462|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024437|2053799558103B8060000024437|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024438|2053799558103B8060000024438|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010274|2053799558103B8050000010274|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010275|2053799558103B8050000010275|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010276|2053799558103B8050000010276|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010277|2053799558103B8050000010277|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010278|2053799558103B8050000010278|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010279|2053799558103B8050000010279|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010280|2053799558103B8050000010280|Registro OK.|
2026|1007|06.06.2026|2053799558103B8050000010281|2053799558103B8050000010281|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024439|2053799558103B8060000024439|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025463|2053799558103B8070000025463|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024440|2053799558103B8060000024440|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024441|2053799558103B8060000024441|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024442|2053799558103B8060000024442|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024443|2053799558103B8060000024443|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024444|2053799558103B8060000024444|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024445|2053799558103B8060000024445|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024446|2053799558103B8060000024446|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024447|2053799558103B8060000024447|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024448|2053799558103B8060000024448|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025464|2053799558103B8070000025464|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024449|2053799558103B8060000024449|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024450|2053799558103B8060000024450|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025465|2053799558103B8070000025465|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024451|2053799558103B8060000024451|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024452|2053799558103B8060000024452|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025466|2053799558103B8070000025466|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024453|2053799558103B8060000024453|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025467|2053799558103B8070000025467|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025468|2053799558103B8070000025468|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025469|2053799558103B8070000025469|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025470|2053799558103B8070000025470|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025471|2053799558103B8070000025471|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025472|2053799558103B8070000025472|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025473|2053799558103B8070000025473|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024454|2053799558103B8060000024454|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024455|2053799558103B8060000024455|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024456|2053799558103B8060000024456|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024457|2053799558103B8060000024457|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025474|2053799558103B8070000025474|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024458|2053799558103B8060000024458|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025475|2053799558103B8070000025475|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025476|2053799558103B8070000025476|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025477|2053799558103B8070000025477|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025478|2053799558103B8070000025478|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024459|2053799558103B8060000024459|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024460|2053799558103B8060000024460|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024461|2053799558103B8060000024461|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024462|2053799558103B8060000024462|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024463|2053799558103B8060000024463|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025479|2053799558103B8070000025479|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025480|2053799558103B8070000025480|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024464|2053799558103B8060000024464|Registro OK.|
2026|1007|06.06.2026|2053799558103B8070000025481|2053799558103B8070000025481|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024465|2053799558103B8060000024465| Diferencia en monto PEN - 5.38 con respecto al archivo.|
2026|1007|06.06.2026|2053799558103B8060000024466|2053799558103B8060000024466|Registro OK.|
2026|1007|06.06.2026|2053799558103B8060000024467|2053799558103B8060000024467|Registro OK.|
